device,sensor_pos,timestamp,time,motiondetection,presencedetection,daylightdetection,daylightcompensation,human_obs_daylight,infrared_daylight,total_lux,diff_from_ideal,nearby_light_1_name,nearby_light_1_pos,nearby_light_1_lux,nearby_light_1_lumen,nearby_light_1_intensity(%),nearby_light_2_name,nearby_light_2_pos,nearby_light_2_lux,nearby_light_2_lumen,nearby_light_2_intensity(%),nearby_light_3_name,nearby_light_3_pos,nearby_light_3_lux,nearby_light_3_lumen,nearby_light_3_intensity(%),nearby_light_4_name,nearby_light_4_pos,nearby_light_4_lux,nearby_light_4_lumen,nearby_light_4_intensity(%)
Sensor_252,"{10, 11}",1226,20:26,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp15,"(9, 12)",0.0,0.0,0.0,Lamp16,"(11, 12)",0.0,0.0,0.0
Sensor_253,"{11, 12}",1226,20:26,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp16,"(11, 12)",0.0,0.0,0.0,Lamp17,"(13, 12)",0.0,0.0,0.0
Sensor_254,"{11, 14}",1226,20:26,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp17,"(13, 12)",0.0,0.0,0.0,Lamp13,"(15, 10)",0.0,0.0,0.0,Lamp18,"(15, 12)",0.0,0.0,0.0
Sensor_245,"{8, 7}",1227,20:27,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp1,"(7, 6)",0.0,0.0,0.0,Lamp2,"(9, 6)",0.0,0.0,0.0,Lamp4,"(7, 8)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0
Sensor_246,"{10, 7}",1227,20:27,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp2,"(9, 6)",0.0,0.0,0.0,Lamp3,"(11, 6)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp6,"(11, 8)",0.0,0.0,0.0
Sensor_247,"{8, 9}",1227,20:27,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp4,"(7, 8)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp9,"(7, 10)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0
Sensor_248,"{9, 10}",1227,20:27,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp6,"(11, 8)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0
Sensor_249,"{9, 12}",1227,20:27,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp6,"(11, 8)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp7,"(13, 8)",0.0,0.0,0.0
Sensor_250,"{9, 14}",1227,20:27,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp13,"(15, 10)",0.0,0.0,0.0,Lamp7,"(13, 8)",0.0,0.0,0.0,Lamp8,"(15, 8)",0.0,0.0,0.0
Sensor_251,"{8, 11}",1227,20:27,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp9,"(7, 10)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp14,"(7, 12)",0.0,0.0,0.0,Lamp15,"(9, 12)",0.0,0.0,0.0
Sensor_252,"{10, 11}",1227,20:27,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp15,"(9, 12)",0.0,0.0,0.0,Lamp16,"(11, 12)",0.0,0.0,0.0
Sensor_253,"{11, 12}",1227,20:27,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp16,"(11, 12)",0.0,0.0,0.0,Lamp17,"(13, 12)",0.0,0.0,0.0
Sensor_254,"{11, 14}",1227,20:27,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp17,"(13, 12)",0.0,0.0,0.0,Lamp13,"(15, 10)",0.0,0.0,0.0,Lamp18,"(15, 12)",0.0,0.0,0.0
Sensor_245,"{8, 7}",1228,20:28,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp1,"(7, 6)",0.0,0.0,0.0,Lamp2,"(9, 6)",0.0,0.0,0.0,Lamp4,"(7, 8)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0
Sensor_246,"{10, 7}",1228,20:28,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp2,"(9, 6)",0.0,0.0,0.0,Lamp3,"(11, 6)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp6,"(11, 8)",0.0,0.0,0.0
Sensor_247,"{8, 9}",1228,20:28,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp4,"(7, 8)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp9,"(7, 10)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0
Sensor_248,"{9, 10}",1228,20:28,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp6,"(11, 8)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0
Sensor_249,"{9, 12}",1228,20:28,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp6,"(11, 8)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp7,"(13, 8)",0.0,0.0,0.0
Sensor_250,"{9, 14}",1228,20:28,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp13,"(15, 10)",0.0,0.0,0.0,Lamp7,"(13, 8)",0.0,0.0,0.0,Lamp8,"(15, 8)",0.0,0.0,0.0
Sensor_251,"{8, 11}",1228,20:28,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp9,"(7, 10)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp14,"(7, 12)",0.0,0.0,0.0,Lamp15,"(9, 12)",0.0,0.0,0.0
Sensor_252,"{10, 11}",1228,20:28,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp15,"(9, 12)",0.0,0.0,0.0,Lamp16,"(11, 12)",0.0,0.0,0.0
Sensor_253,"{11, 12}",1228,20:28,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp16,"(11, 12)",0.0,0.0,0.0,Lamp17,"(13, 12)",0.0,0.0,0.0
Sensor_254,"{11, 14}",1228,20:28,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp17,"(13, 12)",0.0,0.0,0.0,Lamp13,"(15, 10)",0.0,0.0,0.0,Lamp18,"(15, 12)",0.0,0.0,0.0
Sensor_245,"{8, 7}",1229,20:29,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp1,"(7, 6)",0.0,0.0,0.0,Lamp2,"(9, 6)",0.0,0.0,0.0,Lamp4,"(7, 8)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0
Sensor_246,"{10, 7}",1229,20:29,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp2,"(9, 6)",0.0,0.0,0.0,Lamp3,"(11, 6)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp6,"(11, 8)",0.0,0.0,0.0
Sensor_247,"{8, 9}",1229,20:29,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp4,"(7, 8)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp9,"(7, 10)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0
Sensor_248,"{9, 10}",1229,20:29,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp6,"(11, 8)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0
Sensor_249,"{9, 12}",1229,20:29,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp6,"(11, 8)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp7,"(13, 8)",0.0,0.0,0.0
Sensor_250,"{9, 14}",1229,20:29,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp13,"(15, 10)",0.0,0.0,0.0,Lamp7,"(13, 8)",0.0,0.0,0.0,Lamp8,"(15, 8)",0.0,0.0,0.0
Sensor_251,"{8, 11}",1229,20:29,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp9,"(7, 10)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp14,"(7, 12)",0.0,0.0,0.0,Lamp15,"(9, 12)",0.0,0.0,0.0
Sensor_252,"{10, 11}",1229,20:29,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp15,"(9, 12)",0.0,0.0,0.0,Lamp16,"(11, 12)",0.0,0.0,0.0
Sensor_253,"{11, 12}",1229,20:29,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp16,"(11, 12)",0.0,0.0,0.0,Lamp17,"(13, 12)",0.0,0.0,0.0
Sensor_254,"{11, 14}",1229,20:29,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp17,"(13, 12)",0.0,0.0,0.0,Lamp13,"(15, 10)",0.0,0.0,0.0,Lamp18,"(15, 12)",0.0,0.0,0.0
Sensor_245,"{8, 7}",1230,20:30,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp1,"(7, 6)",0.0,0.0,0.0,Lamp2,"(9, 6)",0.0,0.0,0.0,Lamp4,"(7, 8)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0
Sensor_246,"{10, 7}",1230,20:30,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp2,"(9, 6)",0.0,0.0,0.0,Lamp3,"(11, 6)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp6,"(11, 8)",0.0,0.0,0.0
Sensor_247,"{8, 9}",1230,20:30,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp4,"(7, 8)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp9,"(7, 10)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0
Sensor_248,"{9, 10}",1230,20:30,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp6,"(11, 8)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0
Sensor_249,"{9, 12}",1230,20:30,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp6,"(11, 8)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp7,"(13, 8)",0.0,0.0,0.0
Sensor_250,"{9, 14}",1230,20:30,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp13,"(15, 10)",0.0,0.0,0.0,Lamp7,"(13, 8)",0.0,0.0,0.0,Lamp8,"(15, 8)",0.0,0.0,0.0
Sensor_251,"{8, 11}",1230,20:30,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp9,"(7, 10)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp14,"(7, 12)",0.0,0.0,0.0,Lamp15,"(9, 12)",0.0,0.0,0.0
Sensor_252,"{10, 11}",1230,20:30,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp15,"(9, 12)",0.0,0.0,0.0,Lamp16,"(11, 12)",0.0,0.0,0.0
Sensor_253,"{11, 12}",1230,20:30,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp16,"(11, 12)",0.0,0.0,0.0,Lamp17,"(13, 12)",0.0,0.0,0.0
Sensor_254,"{11, 14}",1230,20:30,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp17,"(13, 12)",0.0,0.0,0.0,Lamp13,"(15, 10)",0.0,0.0,0.0,Lamp18,"(15, 12)",0.0,0.0,0.0
Sensor_245,"{8, 7}",1231,20:31,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp1,"(7, 6)",0.0,0.0,0.0,Lamp2,"(9, 6)",0.0,0.0,0.0,Lamp4,"(7, 8)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0
Sensor_246,"{10, 7}",1231,20:31,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp2,"(9, 6)",0.0,0.0,0.0,Lamp3,"(11, 6)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp6,"(11, 8)",0.0,0.0,0.0
Sensor_247,"{8, 9}",1231,20:31,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp4,"(7, 8)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp9,"(7, 10)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0
Sensor_248,"{9, 10}",1231,20:31,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp6,"(11, 8)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0
Sensor_249,"{9, 12}",1231,20:31,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp6,"(11, 8)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp7,"(13, 8)",0.0,0.0,0.0
Sensor_250,"{9, 14}",1231,20:31,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp13,"(15, 10)",0.0,0.0,0.0,Lamp7,"(13, 8)",0.0,0.0,0.0,Lamp8,"(15, 8)",0.0,0.0,0.0
Sensor_251,"{8, 11}",1231,20:31,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp9,"(7, 10)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp14,"(7, 12)",0.0,0.0,0.0,Lamp15,"(9, 12)",0.0,0.0,0.0
Sensor_252,"{10, 11}",1231,20:31,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp15,"(9, 12)",0.0,0.0,0.0,Lamp16,"(11, 12)",0.0,0.0,0.0
Sensor_253,"{11, 12}",1231,20:31,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp16,"(11, 12)",0.0,0.0,0.0,Lamp17,"(13, 12)",0.0,0.0,0.0
Sensor_254,"{11, 14}",1231,20:31,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp17,"(13, 12)",0.0,0.0,0.0,Lamp13,"(15, 10)",0.0,0.0,0.0,Lamp18,"(15, 12)",0.0,0.0,0.0
Sensor_245,"{8, 7}",1232,20:32,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp1,"(7, 6)",0.0,0.0,0.0,Lamp2,"(9, 6)",0.0,0.0,0.0,Lamp4,"(7, 8)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0
Sensor_246,"{10, 7}",1232,20:32,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp2,"(9, 6)",0.0,0.0,0.0,Lamp3,"(11, 6)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp6,"(11, 8)",0.0,0.0,0.0
Sensor_247,"{8, 9}",1232,20:32,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp4,"(7, 8)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp9,"(7, 10)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0
Sensor_248,"{9, 10}",1232,20:32,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp6,"(11, 8)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0
Sensor_249,"{9, 12}",1232,20:32,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp6,"(11, 8)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp7,"(13, 8)",0.0,0.0,0.0
Sensor_250,"{9, 14}",1232,20:32,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp13,"(15, 10)",0.0,0.0,0.0,Lamp7,"(13, 8)",0.0,0.0,0.0,Lamp8,"(15, 8)",0.0,0.0,0.0
Sensor_251,"{8, 11}",1232,20:32,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp9,"(7, 10)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp14,"(7, 12)",0.0,0.0,0.0,Lamp15,"(9, 12)",0.0,0.0,0.0
Sensor_252,"{10, 11}",1232,20:32,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp15,"(9, 12)",0.0,0.0,0.0,Lamp16,"(11, 12)",0.0,0.0,0.0
Sensor_253,"{11, 12}",1232,20:32,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp16,"(11, 12)",0.0,0.0,0.0,Lamp17,"(13, 12)",0.0,0.0,0.0
Sensor_254,"{11, 14}",1232,20:32,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp17,"(13, 12)",0.0,0.0,0.0,Lamp13,"(15, 10)",0.0,0.0,0.0,Lamp18,"(15, 12)",0.0,0.0,0.0
Sensor_245,"{8, 7}",1233,20:33,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp1,"(7, 6)",0.0,0.0,0.0,Lamp2,"(9, 6)",0.0,0.0,0.0,Lamp4,"(7, 8)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0
Sensor_246,"{10, 7}",1233,20:33,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp2,"(9, 6)",0.0,0.0,0.0,Lamp3,"(11, 6)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp6,"(11, 8)",0.0,0.0,0.0
Sensor_247,"{8, 9}",1233,20:33,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp4,"(7, 8)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp9,"(7, 10)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0
Sensor_248,"{9, 10}",1233,20:33,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp6,"(11, 8)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0
Sensor_249,"{9, 12}",1233,20:33,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp6,"(11, 8)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp7,"(13, 8)",0.0,0.0,0.0
Sensor_250,"{9, 14}",1233,20:33,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp13,"(15, 10)",0.0,0.0,0.0,Lamp7,"(13, 8)",0.0,0.0,0.0,Lamp8,"(15, 8)",0.0,0.0,0.0
Sensor_251,"{8, 11}",1233,20:33,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp9,"(7, 10)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp14,"(7, 12)",0.0,0.0,0.0,Lamp15,"(9, 12)",0.0,0.0,0.0
Sensor_252,"{10, 11}",1233,20:33,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp15,"(9, 12)",0.0,0.0,0.0,Lamp16,"(11, 12)",0.0,0.0,0.0
Sensor_253,"{11, 12}",1233,20:33,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp16,"(11, 12)",0.0,0.0,0.0,Lamp17,"(13, 12)",0.0,0.0,0.0
Sensor_254,"{11, 14}",1233,20:33,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp17,"(13, 12)",0.0,0.0,0.0,Lamp13,"(15, 10)",0.0,0.0,0.0,Lamp18,"(15, 12)",0.0,0.0,0.0
Sensor_245,"{8, 7}",1234,20:34,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp1,"(7, 6)",0.0,0.0,0.0,Lamp2,"(9, 6)",0.0,0.0,0.0,Lamp4,"(7, 8)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0
Sensor_246,"{10, 7}",1234,20:34,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp2,"(9, 6)",0.0,0.0,0.0,Lamp3,"(11, 6)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp6,"(11, 8)",0.0,0.0,0.0
Sensor_247,"{8, 9}",1234,20:34,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp4,"(7, 8)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp9,"(7, 10)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0
Sensor_248,"{9, 10}",1234,20:34,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp6,"(11, 8)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0
Sensor_249,"{9, 12}",1234,20:34,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp6,"(11, 8)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp7,"(13, 8)",0.0,0.0,0.0
Sensor_250,"{9, 14}",1234,20:34,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp13,"(15, 10)",0.0,0.0,0.0,Lamp7,"(13, 8)",0.0,0.0,0.0,Lamp8,"(15, 8)",0.0,0.0,0.0
Sensor_251,"{8, 11}",1234,20:34,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp9,"(7, 10)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp14,"(7, 12)",0.0,0.0,0.0,Lamp15,"(9, 12)",0.0,0.0,0.0
Sensor_252,"{10, 11}",1234,20:34,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp15,"(9, 12)",0.0,0.0,0.0,Lamp16,"(11, 12)",0.0,0.0,0.0
Sensor_253,"{11, 12}",1234,20:34,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp16,"(11, 12)",0.0,0.0,0.0,Lamp17,"(13, 12)",0.0,0.0,0.0
Sensor_254,"{11, 14}",1234,20:34,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp17,"(13, 12)",0.0,0.0,0.0,Lamp13,"(15, 10)",0.0,0.0,0.0,Lamp18,"(15, 12)",0.0,0.0,0.0
Sensor_245,"{8, 7}",1235,20:35,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp1,"(7, 6)",0.0,0.0,0.0,Lamp2,"(9, 6)",0.0,0.0,0.0,Lamp4,"(7, 8)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0
Sensor_246,"{10, 7}",1235,20:35,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp2,"(9, 6)",0.0,0.0,0.0,Lamp3,"(11, 6)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp6,"(11, 8)",0.0,0.0,0.0
Sensor_247,"{8, 9}",1235,20:35,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp4,"(7, 8)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp9,"(7, 10)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0
Sensor_248,"{9, 10}",1235,20:35,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp6,"(11, 8)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0
Sensor_249,"{9, 12}",1235,20:35,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp6,"(11, 8)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp7,"(13, 8)",0.0,0.0,0.0
